Flight_Date,Airline,Flight_Number,Origin_Airport,Destination_Airport,Scheduled_Departure_Hour,Scheduled_Departure_Minute,Day_of_Week,Month,Is_Weekend,Peak_Hour,Weather,Temperature_C,Humidity_pct,Wind_Speed_kmh,Visibility_km,Rainfall_mm,Cloud_Cover_pct,Origin_Congestion_Index,Previous_Flight_Delay_Minutes,Turnaround_Risk_Index,Departure_Delay,Delay_Target
2025-09-18,Alliance Air,AL6127,MAA,BLR,5,38,3,9,0,0,Clear/Partly Cloudy,21.6,63.7,6.4,11.5,1.0,24.6,58.6,3,28.9,51,1
2025-11-27,Air India Express,AI8155,VTZ,BLR,20,13,3,11,0,1,Clear/Partly Cloudy,21.9,73.8,2.7,10.9,0.0,48.3,69.1,9,31.1,46,1
2023-10-11,Air India,AI9615,HYD,DEL,22,31,2,10,0,0,Heavy Rain,28.8,58.2,0.8,8.5,10.7,58.2,66.3,8,40.4,55,1
2025-06-05,Air India Express,AI519,IXG,BOM,13,1,3,6,0,0,Clear/Partly Cloudy,34.9,69.1,2.0,11.5,0.5,23.7,36.3,15,29.0,55,1
2023-11-02,Akasa Air,AK9632,NDC,BLR,21,58,3,11,0,1,Clear/Partly Cloudy,24.9,64.3,4.8,11.1,0.4,26.9,74.9,1,31.4,43,1
2023-10-10,IndiGo,IN7770,NDC,AMD,9,58,1,10,0,1,Rain,26.0,59.7,4.6,9.9,3.8,31.2,54.7,14,30.3,49,1
2023-12-27,IndiGo,IN5864,DEL,BLR,5,13,2,12,0,0,Rain,28.3,62.1,9.6,9.8,3.8,42.3,66.6,1,33.7,0,0
2023-02-13,Akasa Air,AK817,MAA,COK,19,16,0,2,0,1,Clear/Partly Cloudy,26.7,66.4,8.1,10.4,0.0,20.0,96.6,0,46.6,45,1
2025-09-20,Air India,AI9922,TCR,REW,13,47,5,9,1,0,Clear/Partly Cloudy,31.5,68.2,9.6,11.5,0.0,19.0,34.4,5,16.1,0,0
2025-11-24,IndiGo,IN9759,COK,HYD,22,6,0,11,0,0,Clear/Partly Cloudy,24.9,62.9,2.1,11.3,0.3,40.1,69.9,6,27.9,39,1
2023-12-27,Star Air,ST737,HYD,BLR,11,46,2,12,0,0,Rain,19.4,59.5,16.3,11.1,3.9,32.4,70.4,9,42.1,44,1
2023-08-16,IndiGo,IN3144,DHM,BOM,10,50,2,8,0,1,Clear/Partly Cloudy,31.3,49.5,2.1,13.2,0.0,27.4,61.5,7,34.4,38,1
2023-03-03,Air India,AI1472,DEL,VNS,10,4,4,3,0,1,Heavy Rain,13.9,54.9,3.0,9.8,10.4,27.2,68.6,0,20.4,56,1
2023-03-07,Vistara,VI4608,CCU,VDY,23,15,1,3,0,0,Clear/Partly Cloudy,24.3,42.2,3.1,10.8,0.6,0.0,45.7,5,26.2,0,0
2024-11-05,IndiGo,IN9628,IXY,HYD,5,22,1,11,0,0,Clear/Partly Cloudy,26.2,59.3,10.6,10.9,2.6,20.0,24.5,15,27.5,0,0
2025-01-11,SpiceJet,SP5299,DEL,BOM,19,49,5,1,1,1,Clear/Partly Cloudy,16.0,54.0,12.8,10.1,1.9,24.0,98.3,5,35.6,49,1
2025-08-31,IndiGo,IN6099,BLR,VNS,18,58,6,8,1,1,Clear/Partly Cloudy,25.5,50.6,12.7,10.5,2.7,22.9,77.8,4,32.6,60,1
2025-01-25,Air India Express,AI1368,DEL,BOM,20,21,5,1,1,1,Clear/Partly Cloudy,21.3,77.0,6.3,10.5,2.4,45.8,85.0,18,39.8,56,1
2023-12-20,Air India Express,AI4720,HYD,COK,12,24,2,12,0,0,Clear/Partly Cloudy,21.4,44.6,5.5,8.8,0.8,27.8,69.6,3,29.2,40,1
2024-10-21,Air India,AI2672,BOM,MAA,20,39,0,10,0,1,Clear/Partly Cloudy,35.2,45.6,3.1,11.9,1.2,13.3,90.8,0,35.5,39,1
2023-06-28,IndiGo,IN2722,HYD,BOM,7,45,2,6,0,1,Clear/Partly Cloudy,30.3,63.7,1.6,11.5,0.0,25.1,97.1,12,50.8,51,1
2025-04-30,IndiGo,IN7231,DEL,BLR,15,9,2,4,0,0,Clear/Partly Cloudy,27.2,66.4,1.1,10.1,0.0,35.5,65.1,24,41.8,46,1
2024-10-31,Akasa Air,AK2486,CCU,BLR,8,16,3,10,0,1,Clear/Partly Cloudy,27.3,49.0,13.8,12.3,0.0,0.0,93.0,1,34.6,41,1
2024-07-16,Air India,AI3275,HYD,BOM,14,11,1,7,0,0,Clear/Partly Cloudy,33.6,62.4,5.0,12.3,0.0,17.5,68.7,0,29.0,51,1
2023-03-22,IndiGo,IN5995,KUU,HYD,10,59,2,3,0,1,Rain,21.8,61.3,5.4,10.1,7.5,33.4,76.6,0,31.2,44,1
2023-09-22,IndiGo,IN699,DEL,MAA,19,16,4,9,0,1,Rain,37.3,63.8,9.9,10.2,4.0,39.2,87.5,4,37.9,54,1
2024-12-30,IndiGo,IN7661,CCU,DEL,16,49,0,12,0,0,Rain,22.1,60.7,14.0,9.3,6.8,45.1,75.9,2,32.5,51,1
2023-11-10,SpiceJet,SP6352,DEL,BOM,19,23,4,11,0,1,Clear/Partly Cloudy,24.4,55.4,3.1,12.6,0.0,32.2,92.8,1,43.7,48,1
2025-01-22,Air India Express,AI1617,MYQ,BLR,7,43,2,1,0,1,Clear/Partly Cloudy,18.8,49.6,4.1,12.6,0.0,15.4,61.9,5,40.2,45,1
2024-12-08,IndiGo,IN2201,HYD,BLR,11,51,6,12,1,0,Clear/Partly Cloudy,20.7,59.8,8.1,8.7,0.0,31.0,68.7,10,36.9,37,1
2023-03-06,Air India,AI6230,HYD,BOM,18,34,0,3,0,1,Clear/Partly Cloudy,25.9,69.9,8.8,11.8,2.0,38.4,100.0,3,36.2,54,1
2023-02-23,IndiGo,IN5096,RDP,CCU,21,6,3,2,0,1,Clear/Partly Cloudy,19.1,60.1,14.2,10.9,0.0,11.9,70.9,10,44.9,62,1
2024-10-14,Akasa Air,AK269,HYD,CCU,10,47,0,10,0,1,Clear/Partly Cloudy,30.4,55.4,14.8,13.8,0.0,30.8,100.0,9,41.2,59,1
2025-04-11,IndiGo,IN8325,AMD,BHJ,22,53,4,4,0,0,Clear/Partly Cloudy,29.4,64.7,12.2,11.4,1.6,32.2,48.7,10,27.7,42,1
2023-03-29,IndiGo,IN8875,DEL,BOM,10,21,2,3,0,1,Clear/Partly Cloudy,26.8,68.4,15.7,10.1,0.1,38.0,100.0,2,43.0,56,1
2023-05-06,IndiGo,IN7153,HYD,BOM,23,57,5,5,1,0,Rain,28.2,41.0,3.2,11.5,6.4,33.7,82.7,8,38.2,48,1
2024-07-09,IndiGo,IN5565,AMD,HYD,18,28,1,7,0,1,Clear/Partly Cloudy,35.2,38.1,2.6,11.1,2.4,1.4,93.2,25,59.5,58,1
2024-06-03,Vistara,VI3633,VGA,BOM,11,4,0,6,0,0,Clear/Partly Cloudy,31.2,62.8,2.5,10.6,1.3,16.6,40.3,1,15.8,0,0
2025-12-14,Air India,AI7339,DEL,AMD,20,17,6,12,1,1,Clear/Partly Cloudy,20.0,46.6,2.8,13.1,0.0,12.5,99.9,0,42.5,55,1
2024-12-23,Vistara,VI9872,CCU,BOM,5,4,0,12,0,0,Clear/Partly Cloudy,21.9,45.3,7.1,12.2,1.5,15.6,70.5,0,37.2,48,1
2025-12-15,IndiGo,IN945,JSA,DEL,13,48,0,12,0,0,Clear/Partly Cloudy,14.5,51.1,7.5,12.3,0.7,30.9,39.5,12,29.1,0,0
2023-08-30,Air India,AI4842,UDR,AMD,9,19,2,8,0,1,Clear/Partly Cloudy,36.8,38.8,6.3,11.4,1.3,6.0,70.2,3,37.5,56,1
2025-12-11,Akasa Air,AK8903,CCU,DEL,9,40,3,12,0,1,Rain,25.0,57.7,7.1,11.4,3.1,41.5,96.6,5,39.2,51,1
2023-07-12,Alliance Air,AL1333,CNN,DEL,12,19,2,7,0,0,Clear/Partly Cloudy,33.9,45.4,3.8,13.4,0.0,9.4,42.9,3,25.9,0,0
2023-10-01,Air India Express,AI675,DEL,NDC,14,18,6,10,1,0,Clear/Partly Cloudy,27.7,49.8,3.0,11.1,1.6,28.0,57.8,1,26.0,53,1
2023-02-21,IndiGo,IN869,HYD,GOP,13,14,1,2,0,0,Clear/Partly Cloudy,20.3,45.9,7.4,10.7,0.0,12.0,48.5,9,31.1,45,1
2024-08-04,SpiceJet,SP1120,NDC,DEL,9,56,6,8,1,1,Clear/Partly Cloudy,29.6,45.4,2.6,12.5,1.5,3.5,77.1,0,38.5,68,1
2023-11-11,SpiceJet,SP7791,MAA,BOM,16,36,5,11,1,0,Rain,22.0,39.7,10.1,11.6,3.9,17.1,72.2,8,35.0,42,1
2025-01-18,IndiGo,IN3312,BOM,BLR,11,29,5,1,1,0,Rain,23.3,72.4,3.1,8.0,4.9,44.2,77.9,10,39.5,55,1
2023-03-01,IndiGo,IN7768,AMD,CCU,13,54,2,3,0,0,Rain,17.8,68.8,2.3,12.2,3.6,15.2,72.6,6,34.2,45,1
2024-09-06,Alliance Air,AL7128,BOM,BLR,6,10,4,9,0,0,Clear/Partly Cloudy,25.7,57.7,0.8,10.9,0.5,17.9,65.2,11,37.2,39,1
2023-04-25,Air India,AI399,COK,BHU,15,17,1,4,0,0,Clear/Partly Cloudy,24.9,49.6,1.2,13.1,1.1,9.7,48.0,5,34.1,35,1
2024-11-11,IndiGo,IN1297,AMD,BOM,5,39,0,11,0,0,Clear/Partly Cloudy,18.2,39.2,0.5,11.5,0.0,7.1,70.5,17,45.8,0,0
2025-08-17,SpiceJet,SP5972,MAA,BLR,11,8,6,8,1,0,Clear/Partly Cloudy,39.0,58.8,10.3,9.4,1.2,40.2,81.8,4,35.1,37,1
2025-03-30,Air India Express,AI7385,DEL,IXB,7,56,6,3,1,1,Clear/Partly Cloudy,22.1,45.6,5.8,9.6,2.9,34.3,81.7,13,47.3,52,1
2025-12-29,Air India,AI6528,HYD,BLR,14,58,0,12,0,0,Clear/Partly Cloudy,15.5,61.7,5.5,8.9,0.0,26.5,68.9,0,26.4,44,1
2024-02-07,Vistara,VI6160,DIB,BOM,14,47,2,2,0,0,Clear/Partly Cloudy,22.7,71.3,10.9,9.2,1.2,18.2,31.0,0,13.6,0,0
2025-08-02,IndiGo,IN103,DEL,IDR,14,18,5,8,1,0,Clear/Partly Cloudy,27.3,61.6,6.6,10.4,0.0,9.5,69.8,4,41.4,42,1
2025-03-18,Air India Express,AI3518,COK,BLR,19,55,1,3,0,1,Clear/Partly Cloudy,21.0,52.7,3.6,12.9,1.6,37.9,100.0,0,36.5,55,1
2025-06-07,Akasa Air,AK3294,IXZ,DEL,5,45,5,6,1,0,Clear/Partly Cloudy,29.7,40.8,2.7,9.1,1.2,10.6,47.4,4,25.9,0,0
2025-07-23,IndiGo,IN8839,HYD,CCU,20,44,2,7,0,1,Clear/Partly Cloudy,35.0,69.2,0.1,10.1,0.0,38.1,100.0,8,39.4,61,1
2025-01-26,Akasa Air,AK4374,BLR,BOM,12,10,6,1,1,0,Rain,19.4,57.7,15.6,10.5,8.3,36.9,70.1,6,39.1,55,1
2024-05-05,IndiGo,IN8364,COK,BLR,13,58,6,5,1,0,Clear/Partly Cloudy,26.6,55.7,10.3,11.4,0.9,32.0,69.1,6,49.5,48,1
2024-06-23,Vistara,VI7590,DEL,BLR,15,8,6,6,1,0,Clear/Partly Cloudy,30.1,59.0,11.8,11.5,0.1,23.7,74.1,2,36.1,39,1
2024-01-10,Akasa Air,AK9527,HBX,HYD,5,20,2,1,0,0,Clear/Partly Cloudy,16.8,53.8,6.8,10.0,0.0,20.3,49.3,3,25.4,0,0
2025-07-25,IndiGo,IN5102,MAA,COK,15,16,4,7,0,0,Clear/Partly Cloudy,33.9,44.5,4.1,9.9,0.6,26.4,67.2,0,31.9,45,1
2023-01-26,Akasa Air,AK1822,MAA,HYD,6,18,3,1,0,0,Clear/Partly Cloudy,20.5,53.1,12.4,10.1,1.8,28.0,62.4,0,29.0,38,1
2024-07-16,Air India Express,AI3901,BOM,MAA,23,25,1,7,0,0,Rain,36.0,45.2,6.3,11.2,5.1,52.2,62.3,14,30.4,44,1
2024-02-13,Air India,AI4411,BLR,CCU,7,15,1,2,0,1,Clear/Partly Cloudy,21.4,63.8,6.3,11.7,0.0,46.4,93.8,4,43.3,56,1
2024-08-17,IndiGo,IN3341,BOM,STV,16,46,5,8,1,0,Clear/Partly Cloudy,33.3,47.4,1.1,11.1,0.3,28.9,40.7,0,17.1,36,1
2023-09-03,Vistara,VI9171,DEL,HYD,16,6,6,9,1,0,Clear/Partly Cloudy,23.8,62.4,3.2,10.3,0.0,45.2,83.3,6,46.0,43,1
2025-09-19,Air India,AI8076,BLR,DEL,23,33,4,9,0,0,Clear/Partly Cloudy,34.4,56.4,4.8,12.3,2.3,25.0,63.1,0,34.6,47,1
2025-09-08,Air India,AI3878,BLR,DEL,15,31,0,9,0,0,Clear/Partly Cloudy,28.9,53.2,5.0,11.3,0.0,34.5,69.2,0,39.7,41,1
2024-08-21,Air India Express,AI8176,AMD,IXD,9,34,2,8,0,1,Clear/Partly Cloudy,31.9,54.6,1.9,10.4,2.9,25.1,72.4,0,31.9,45,1
2024-09-30,SpiceJet,SP7403,BOM,DEL,8,11,0,9,0,1,Rain,28.4,49.0,4.5,10.7,6.6,48.0,88.3,9,28.9,56,1
2024-11-16,Vistara,VI1991,COK,DEL,11,40,5,11,1,0,Clear/Partly Cloudy,28.4,43.8,3.5,10.9,0.0,21.1,78.1,10,33.2,47,1
2025-09-02,IndiGo,IN2491,BLR,VNS,10,9,1,9,0,1,Clear/Partly Cloudy,29.6,63.3,3.3,12.0,0.7,12.6,74.4,14,47.1,62,1
2024-02-13,Air India,AI3261,BOM,MAA,13,58,1,2,0,0,Clear/Partly Cloudy,16.4,42.2,9.4,9.9,0.0,10.9,73.7,13,33.2,55,1
2023-10-16,Akasa Air,AK9080,DEL,BLR,23,18,0,10,0,0,Clear/Partly Cloudy,24.7,31.4,3.5,8.9,2.7,26.1,67.5,6,37.2,0,0
2024-08-25,IndiGo,IN2832,AMD,MAA,13,51,6,8,1,0,Rain,35.1,68.2,1.9,6.0,9.3,51.1,73.4,1,31.0,43,1
2025-10-27,Fly91,FL5659,GOP,BOM,12,57,0,10,0,0,Clear/Partly Cloudy,26.5,48.1,3.3,12.1,0.0,24.9,28.9,5,27.1,0,0
2024-02-17,IndiGo,IN9007,DEL,HYD,21,49,5,2,1,1,Clear/Partly Cloudy,23.0,53.6,2.5,12.5,0.0,19.2,97.6,8,44.4,51,1
2023-11-08,IndiGo,IN9606,COK,BLR,15,47,2,11,0,0,Clear/Partly Cloudy,25.3,49.6,9.3,11.9,0.0,11.3,75.7,0,33.6,31,1
2023-11-11,Air India,AI5430,HYD,AMD,14,19,5,11,1,0,Clear/Partly Cloudy,21.1,52.7,6.7,9.3,0.0,16.8,67.3,1,22.8,36,1
2025-07-01,Air India,AI3616,BOM,KNU,10,14,1,7,0,1,Clear/Partly Cloudy,36.6,43.1,1.5,12.4,0.0,18.2,81.1,10,35.6,0,0
2025-07-15,IndiGo,IN670,HYD,DEL,12,34,1,7,0,0,Clear/Partly Cloudy,28.7,38.3,1.3,9.7,0.0,20.7,69.8,5,40.5,37,1
2023-10-16,Akasa Air,AK3784,HYD,DEL,14,5,0,10,0,0,Clear/Partly Cloudy,22.3,45.6,3.5,9.3,0.0,16.8,59.6,0,23.2,41,1
2024-10-26,SpiceJet,SP2630,AMD,DHM,11,12,5,10,1,0,Clear/Partly Cloudy,28.0,60.9,2.0,13.7,0.0,33.4,57.2,0,30.3,50,1
2023-05-17,IndiGo,IN5478,MAA,DEL,6,17,2,5,0,0,Clear/Partly Cloudy,29.1,30.4,3.7,12.6,1.2,0.0,73.6,2,37.8,43,1
2023-06-03,IndiGo,IN4502,IXB,CCU,16,22,5,6,1,0,Clear/Partly Cloudy,27.1,55.3,9.9,10.7,0.0,25.5,49.7,13,44.9,31,1
2023-08-11,SpiceJet,SP798,MAA,AMD,16,56,4,8,0,0,Clear/Partly Cloudy,38.5,48.0,5.2,12.5,0.0,7.6,68.4,3,34.0,33,1
2023-05-03,IndiGo,IN9119,BOM,GOI,18,12,2,5,0,1,Clear/Partly Cloudy,26.3,69.0,6.3,10.1,0.9,22.2,71.5,10,29.9,56,1
2023-05-09,IndiGo,IN2748,LEH,COK,11,40,1,5,0,0,Rain,34.1,60.2,4.5,10.4,4.9,35.8,33.8,0,29.1,0,0
2024-09-05,IndiGo,IN2068,DEL,CCU,20,12,3,9,0,1,Clear/Partly Cloudy,28.7,50.9,8.2,10.8,0.1,26.7,100.0,2,43.1,50,1
2024-05-26,IndiGo,IN6238,DEL,IXE,7,40,6,5,1,1,Clear/Partly Cloudy,31.8,55.5,3.4,13.5,0.0,34.4,74.5,7,37.4,0,0
2023-01-18,Alliance Air,AL2094,MAA,BLR,10,55,2,1,0,1,Rain,22.3,70.5,13.4,10.2,7.8,31.2,94.7,11,46.6,61,1
2024-01-19,IndiGo,IN3330,COK,BLR,15,47,4,1,0,0,Clear/Partly Cloudy,24.1,50.4,5.5,11.8,1.1,19.4,74.5,1,35.8,46,1
2024-01-30,Air India Express,AI7541,AMD,DEL,22,31,1,1,0,0,Clear/Partly Cloudy,27.6,65.4,12.1,12.0,1.2,42.1,76.0,0,34.2,44,1
2025-07-23,Air India,AI7704,BOM,DEL,14,3,2,7,0,0,Clear/Partly Cloudy,35.6,51.1,2.0,13.4,0.0,15.5,65.7,8,38.5,36,1
2025-08-28,Star Air,ST6045,AMD,HYD,6,49,3,8,0,0,Clear/Partly Cloudy,31.1,28.7,5.5,10.9,0.0,0.0,60.4,31,47.1,60,1
2023-12-30,Air India Express,AI4370,BOM,DEL,7,47,5,12,1,1,Rain,25.0,54.5,1.7,10.0,5.7,10.8,100.0,2,42.1,70,1
2025-08-11,Star Air,ST2506,DEL,COK,22,4,0,8,0,0,Rain,34.2,63.8,2.6,9.7,8.1,51.9,71.8,1,31.7,43,1
2023-05-05,Air India,AI8521,HYD,AMD,22,42,4,5,0,0,Clear/Partly Cloudy,30.7,42.2,4.3,12.7,0.3,0.0,74.5,2,44.8,40,1
2025-10-21,IndiGo,IN7880,DEL,BHO,17,11,1,10,0,1,Rain,29.0,45.3,7.5,11.0,4.2,23.1,79.3,1,32.6,43,1
2023-01-31,Air India,AI8051,HYD,UDR,10,36,1,1,0,1,Clear/Partly Cloudy,22.0,53.3,6.2,11.5,0.0,14.9,86.4,6,43.5,44,1
2023-09-02,Air India,AI2559,CCU,DMU,17,3,5,9,1,1,Clear/Partly Cloudy,38.2,78.6,2.8,11.8,2.0,33.7,83.5,6,43.8,49,1
2023-12-17,IndiGo,IN3680,CCU,HYD,5,43,6,12,1,0,Heavy Rain,27.7,55.8,16.1,10.2,11.7,29.4,73.0,3,47.0,41,1
2023-07-05,Akasa Air,AK8906,MAA,AMD,18,18,2,7,0,1,Clear/Partly Cloudy,31.4,44.4,5.8,11.5,0.0,37.6,90.0,12,32.3,63,1
2024-01-05,IndiGo,IN6178,BLR,AMD,11,55,4,1,0,0,Clear/Partly Cloudy,23.7,55.3,9.0,12.1,0.0,7.0,65.1,0,28.5,45,1
2023-09-19,Air India,AI7943,MAA,DEL,7,1,1,9,0,1,Clear/Partly Cloudy,26.6,63.9,9.3,12.0,1.1,29.2,95.5,6,43.2,59,1
2024-07-16,Air India Express,AI9981,BOM,CCU,9,27,1,7,0,1,Clear/Partly Cloudy,30.0,32.1,0.4,11.3,0.7,19.6,88.3,9,40.2,50,1
2023-12-05,IndiGo,IN8349,DEL,BOM,7,2,1,12,0,1,Rain,25.0,58.5,9.2,10.9,7.1,19.5,94.9,2,35.5,65,1
2025-05-29,IndiGo,IN5665,BLR,JAI,7,28,3,5,0,1,Clear/Partly Cloudy,26.8,58.9,2.9,10.3,1.8,29.2,77.2,0,30.5,66,1
2024-12-30,IndiGo,IN654,DEL,VGA,16,54,0,12,0,0,Clear/Partly Cloudy,20.7,59.1,9.9,14.8,0.0,38.1,36.3,0,16.7,0,0
2025-10-03,IndiGo,IN1288,BLR,CCU,12,32,4,10,0,0,Clear/Partly Cloudy,30.0,52.8,1.7,10.8,0.0,13.1,83.4,5,42.2,45,1
2024-05-17,Air India,AI7473,BOM,JSA,21,51,4,5,0,1,Clear/Partly Cloudy,31.3,70.0,5.0,11.0,0.0,38.6,85.5,0,35.0,68,1
2024-06-22,IndiGo,IN2304,BOM,JLR,21,48,5,6,1,1,Clear/Partly Cloudy,33.1,58.7,3.4,13.4,0.0,27.6,89.1,3,32.7,44,1
2024-09-04,IndiGo,IN5216,MAA,CCU,14,4,2,9,0,0,Clear/Partly Cloudy,35.3,65.2,6.6,11.8,1.0,31.0,70.2,5,26.4,39,1
2024-04-17,Air India Express,AI4508,COK,BLR,9,20,2,4,0,1,Clear/Partly Cloudy,28.6,74.6,5.9,11.3,0.0,19.4,95.3,0,39.6,41,1
2025-07-11,IndiGo,IN7320,DEL,BOM,18,48,4,7,0,1,Clear/Partly Cloudy,32.7,63.8,15.4,10.4,0.0,19.8,100.0,2,48.3,54,1
2024-05-04,Air India,AI906,BOM,HYD,6,3,5,5,1,0,Rain,28.9,50.9,2.7,9.3,5.3,19.7,74.0,3,29.1,41,1
2023-07-02,Air India,AI1979,BOM,HYD,19,36,6,7,1,1,Rain,35.1,37.9,8.3,10.7,4.0,35.6,100.0,1,36.4,63,1
2025-06-22,Akasa Air,AK6292,HYD,COK,9,34,6,6,1,1,Clear/Partly Cloudy,32.1,85.5,8.9,9.6,0.0,26.4,100.0,10,51.6,54,1
2024-04-28,Star Air,ST5892,AMD,BOM,20,27,6,4,1,1,Heavy Rain,28.7,61.8,2.0,8.4,12.3,47.7,100.0,34,59.4,77,1
2024-04-28,Alliance Air,AL3658,BBI,DEL,9,33,6,4,1,1,Clear/Partly Cloudy,24.3,51.7,9.3,11.3,0.0,12.2,71.5,3,31.9,54,1
2023-07-07,IndiGo,IN3624,HYD,AMD,6,37,4,7,0,0,Clear/Partly Cloudy,32.7,59.1,9.0,13.0,0.4,37.9,60.7,3,23.6,34,1
2024-10-14,Akasa Air,AK963,VGA,DEL,19,45,0,10,0,1,Clear/Partly Cloudy,25.8,51.0,3.7,11.1,0.0,38.5,53.5,0,32.0,28,1
2023-03-20,IndiGo,IN1578,AGR,BBI,19,41,0,3,0,1,Clear/Partly Cloudy,26.9,74.9,3.9,10.5,0.0,18.3,41.2,12,29.5,38,1
2025-07-12,Air India Express,AI8088,BLR,AMD,15,31,5,7,1,0,Clear/Partly Cloudy,33.0,40.9,16.2,14.6,0.6,1.9,74.6,10,36.2,51,1
2023-01-14,IndiGo,IN9401,CCU,BLR,18,26,5,1,1,1,Rain,24.4,70.2,4.3,9.3,8.6,47.8,100.0,2,43.9,76,1
2024-11-30,IndiGo,IN4790,JGA,IXE,18,15,5,11,1,1,Clear/Partly Cloudy,27.2,41.3,7.1,11.0,0.0,11.5,47.8,9,29.6,39,1
2025-09-27,Air India,AI6762,COK,HYD,20,4,5,9,1,1,Rain,27.2,57.6,4.7,9.0,5.0,33.7,95.2,4,43.6,55,1
2025-09-24,IndiGo,IN8439,MAA,COK,23,59,2,9,0,0,Clear/Partly Cloudy,28.5,62.0,6.8,9.7,2.0,18.8,86.4,6,38.1,45,1
2024-10-05,Fly91,FL8785,IMF,DEL,16,56,5,10,1,0,Clear/Partly Cloudy,28.7,46.8,5.0,11.5,0.0,19.4,51.5,0,38.3,32,1
2023-05-27,IndiGo,IN3827,HYD,MAA,11,16,5,5,1,0,Clear/Partly Cloudy,30.0,53.9,4.1,11.4,0.0,25.2,62.0,2,37.6,41,1
2023-12-04,IndiGo,IN7568,COK,DEL,21,50,0,12,0,1,Clear/Partly Cloudy,24.8,48.9,11.9,9.9,0.5,12.4,98.4,13,49.9,48,1
2023-09-30,Air India,AI1611,BOM,MAA,15,57,5,9,1,0,Clear/Partly Cloudy,31.8,50.3,12.0,10.8,1.7,36.3,78.7,5,35.1,43,1
2025-08-04,IndiGo,IN236,MAA,DEL,15,3,0,8,0,0,Clear/Partly Cloudy,32.9,62.5,17.4,10.1,2.1,33.8,67.8,7,35.9,38,1
2025-10-04,Alliance Air,AL7121,AMD,BOM,23,7,5,10,1,0,Rain,23.3,65.2,2.1,8.8,5.8,29.6,70.6,6,39.1,54,1
2024-03-24,Air India,AI3580,BOM,AMD,19,37,6,3,1,1,Clear/Partly Cloudy,23.1,46.6,19.6,11.0,0.0,17.7,100.0,5,43.9,49,1
2024-04-30,Air India Express,AI6336,MAA,CCU,22,14,1,4,0,0,Clear/Partly Cloudy,26.0,68.3,7.5,10.7,0.0,30.2,72.2,15,31.6,47,1
2023-03-22,Vistara,VI9331,COK,MAA,11,30,2,3,0,0,Clear/Partly Cloudy,25.8,69.9,12.4,11.8,1.1,46.0,69.4,5,33.9,41,1
2024-08-28,Air India Express,AI4185,IXE,AMD,18,36,2,8,0,1,Clear/Partly Cloudy,26.4,61.4,2.8,8.6,0.0,30.9,68.0,21,47.3,60,1
2023-01-27,SpiceJet,SP140,CCU,DEL,14,49,4,1,0,0,Rain,17.4,61.2,5.4,12.5,6.5,45.2,68.7,34,42.1,69,1
2025-12-18,Akasa Air,AK2197,MAA,HYD,22,33,3,12,0,0,Clear/Partly Cloudy,25.1,65.8,2.6,10.4,0.0,24.4,69.4,11,40.6,41,1
2024-12-06,Air India Express,AI6804,CCU,DEL,5,41,4,12,0,0,Clear/Partly Cloudy,22.6,65.4,4.0,10.7,0.0,18.3,70.6,7,41.9,63,1
2024-02-13,Alliance Air,AL9652,COK,BOM,15,12,1,2,0,0,Clear/Partly Cloudy,19.7,62.6,3.3,9.9,0.0,28.8,58.7,0,33.4,39,1
2025-09-26,Air India Express,AI5223,COK,DEL,15,44,4,9,0,0,Clear/Partly Cloudy,34.8,41.7,6.1,11.8,0.0,20.4,69.0,0,42.2,44,1
2023-06-19,SpiceJet,SP8208,COK,BLR,13,0,0,6,0,0,Clear/Partly Cloudy,36.7,68.9,6.3,11.6,0.0,13.7,62.1,2,30.0,28,1
2025-08-27,Air India,AI2448,COK,PNQ,23,10,2,8,0,0,Clear/Partly Cloudy,28.6,66.1,15.5,11.0,2.1,42.4,43.0,11,36.5,34,1
2024-11-13,Air India,AI1437,IMF,ISK,7,4,2,11,0,1,Clear/Partly Cloudy,24.2,46.9,12.4,8.9,0.0,21.2,33.9,9,22.7,0,0
2024-11-11,IndiGo,IN5706,CCU,AMD,22,50,0,11,0,0,Clear/Partly Cloudy,23.1,58.3,3.1,10.4,2.5,35.4,52.2,3,25.9,57,1
2025-08-13,IndiGo,IN1881,BBI,COK,9,9,2,8,0,1,Heavy Rain,28.0,53.2,5.6,11.2,11.2,39.9,71.5,1,33.6,50,1
2025-05-13,Air India Express,AI3258,DEL,IXY,7,11,1,5,0,1,Rain,38.3,74.0,6.1,9.8,8.0,33.6,78.2,7,27.8,50,1
2024-08-22,Air India,AI5419,COK,CCU,18,30,3,8,0,1,Rain,37.2,53.0,10.5,10.8,4.3,26.5,93.5,1,35.1,61,1
2024-03-27,Star Air,ST7162,AMD,DEL,6,25,2,3,0,0,Clear/Partly Cloudy,23.6,59.0,5.2,11.9,0.0,49.3,63.9,3,28.6,40,1
2023-03-18,Air India,AI6986,HYD,CCU,15,40,5,3,1,0,Clear/Partly Cloudy,24.9,49.2,12.0,10.4,1.1,0.0,77.1,2,31.7,34,1
2024-04-13,IndiGo,IN8853,CCU,STV,15,59,5,4,1,0,Clear/Partly Cloudy,31.2,48.5,6.9,11.7,0.0,23.0,52.4,12,31.2,34,1
2024-06-01,Air India,AI3660,BLR,BOM,14,1,5,6,1,0,Clear/Partly Cloudy,37.1,53.7,6.7,12.0,1.0,6.2,86.9,1,39.0,39,1
